event_id,session_id,event_timestamp,event_type,page_url,product_id,order_id,event_properties,created_at
2000167,1000068,2026-06-23T09:27:15+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 166}",2026-08-15T12:00:00+00:00
2000168,1000068,2026-06-23T09:28:05+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 167}",2026-08-15T12:00:00+00:00
2000169,1000068,2026-06-23T09:29:13+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 168}",2026-08-15T12:00:00+00:00
2000170,1000069,2025-05-24T14:32:38+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 169}",2026-08-15T12:00:00+00:00
2000171,1000070,2025-04-05T11:31:49+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 170}",2026-08-15T12:00:00+00:00
2000172,1000071,2025-01-09T00:31:40+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 171}",2026-08-15T12:00:00+00:00
2000173,1000071,2025-01-09T00:31:56+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 172}",2026-08-15T12:00:00+00:00
2000174,1000071,2025-01-09T00:32:16+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 173}",2026-08-15T12:00:00+00:00
2000175,1000071,2025-01-09T00:32:44+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 174}",2026-08-15T12:00:00+00:00
2000176,1000072,2026-07-27T06:18:31+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 175}",2026-08-15T12:00:00+00:00
2000177,1000072,2026-07-27T06:18:52+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 176}",2026-08-15T12:00:00+00:00
2000178,1000073,2025-10-24T05:56:39+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 177}",2026-08-15T12:00:00+00:00
2000179,1000073,2025-10-24T05:57:46+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 178}",2026-08-15T12:00:00+00:00
2000180,1000074,2025-07-08T22:59:01+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 179}",2026-08-15T12:00:00+00:00
2000181,1000074,2025-07-08T22:59:51+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 180}",2026-08-15T12:00:00+00:00
2000182,1000074,2025-07-08T23:00:38+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 181}",2026-08-15T12:00:00+00:00
2000183,1000074,2025-07-08T23:01:57+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 182}",2026-08-15T12:00:00+00:00
2000184,1000075,2026-07-10T03:00:43+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 183}",2026-08-15T12:00:00+00:00
2000185,1000076,2026-04-13T21:39:00+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 184}",2026-08-15T12:00:00+00:00
2000186,1000076,2026-04-13T21:39:29+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 185}",2026-08-15T12:00:00+00:00
2000187,1000077,2025-10-14T12:29:49+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 186}",2026-08-15T12:00:00+00:00
2000188,1000077,2025-10-14T12:29:52+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 187}",2026-08-15T12:00:00+00:00
2000189,1000078,2025-04-07T06:23:00+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 188}",2026-08-15T12:00:00+00:00
2000190,1000078,2025-04-07T06:23:21+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 189}",2026-08-15T12:00:00+00:00
2000191,1000078,2025-04-07T06:24:23+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 190}",2026-08-15T12:00:00+00:00
2000192,1000079,2025-03-19T23:01:32+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 191}",2026-08-15T12:00:00+00:00
2000193,1000080,2025-10-30T04:44:01+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 192}",2026-08-15T12:00:00+00:00
2000194,1000080,2025-10-30T04:44:37+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 193}",2026-08-15T12:00:00+00:00
2000195,1000080,2025-10-30T04:45:56+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 194}",2026-08-15T12:00:00+00:00
2000196,1000081,2025-11-02T04:09:55+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 195}",2026-08-15T12:00:00+00:00
2000197,1000082,2026-03-09T04:37:17+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 196}",2026-08-15T12:00:00+00:00
2000198,1000082,2026-03-09T04:37:46+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 197}",2026-08-15T12:00:00+00:00
2000199,1000082,2026-03-09T04:38:21+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 198}",2026-08-15T12:00:00+00:00
2000200,1000083,2025-10-17T18:19:01+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 199}",2026-08-15T12:00:00+00:00
2000201,1000083,2025-10-17T18:19:03+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 200}",2026-08-15T12:00:00+00:00
2000202,1000083,2025-10-17T18:19:05+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 201}",2026-08-15T12:00:00+00:00
2000203,1000083,2025-10-17T18:19:31+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 202}",2026-08-15T12:00:00+00:00
2000204,1000084,2026-07-03T12:46:36+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 203}",2026-08-15T12:00:00+00:00
2000205,1000084,2026-07-03T12:47:26+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 204}",2026-08-15T12:00:00+00:00
2000206,1000084,2026-07-03T12:47:30+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 205}",2026-08-15T12:00:00+00:00
2000207,1000084,2026-07-03T12:47:46+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 206}",2026-08-15T12:00:00+00:00
2000208,1000085,2025-11-04T23:18:15+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 207}",2026-08-15T12:00:00+00:00
2000209,1000085,2025-11-04T23:19:27+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 208}",2026-08-15T12:00:00+00:00
2000210,1000086,2025-06-22T02:18:00+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 209}",2026-08-15T12:00:00+00:00
2000211,1000087,2026-02-13T08:36:19+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 210}",2026-08-15T12:00:00+00:00
2000212,1000087,2026-02-13T08:36:39+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 211}",2026-08-15T12:00:00+00:00
2000213,1000088,2025-10-13T14:09:22+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 212}",2026-08-15T12:00:00+00:00
2000214,1000088,2025-10-13T14:09:32+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 213}",2026-08-15T12:00:00+00:00
2000215,1000088,2025-10-13T14:09:37+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 214}",2026-08-15T12:00:00+00:00
2000216,1000088,2025-10-13T14:09:49+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 215}",2026-08-15T12:00:00+00:00
2000217,1000088,2025-10-13T14:10:54+00:00,purchase,https://northstar.example/purchase,,9000186.0,"{""synthetic"": true, ""sequence"": 216}",2026-08-15T12:00:00+00:00
2000218,1000089,2026-02-15T19:40:35+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 217}",2026-08-15T12:00:00+00:00
2000219,1000090,2025-12-04T05:33:58+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 218}",2026-08-15T12:00:00+00:00
2000220,1000091,2025-05-23T01:06:53+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 219}",2026-08-15T12:00:00+00:00
2000221,1000091,2025-05-23T01:07:25+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 220}",2026-08-15T12:00:00+00:00
2000222,1000091,2025-05-23T01:08:04+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 221}",2026-08-15T12:00:00+00:00
2000223,1000091,2025-05-23T01:08:30+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 222}",2026-08-15T12:00:00+00:00
2000224,1000091,2025-05-23T01:09:02+00:00,purchase,https://northstar.example/purchase,,9000191.0,"{""synthetic"": true, ""sequence"": 223}",2026-08-15T12:00:00+00:00
2000225,1000092,2026-03-22T09:36:24+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 224}",2026-08-15T12:00:00+00:00
2000226,1000093,2025-02-22T11:23:53+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 225}",2026-08-15T12:00:00+00:00
2000227,1000093,2025-02-22T11:24:55+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 226}",2026-08-15T12:00:00+00:00
2000228,1000093,2025-02-22T11:25:46+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 227}",2026-08-15T12:00:00+00:00
2000229,1000094,2026-06-03T13:53:04+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 228}",2026-08-15T12:00:00+00:00
2000230,1000094,2026-06-03T13:53:41+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 229}",2026-08-15T12:00:00+00:00
2000231,1000094,2026-06-03T13:54:47+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 230}",2026-08-15T12:00:00+00:00
2000232,1000094,2026-06-03T13:55:22+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 231}",2026-08-15T12:00:00+00:00
2000233,1000095,2025-08-20T14:50:11+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 232}",2026-08-15T12:00:00+00:00
2000234,1000095,2025-08-20T14:50:49+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 233}",2026-08-15T12:00:00+00:00
2000235,1000095,2025-08-20T14:51:26+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 234}",2026-08-15T12:00:00+00:00
2000236,1000096,2025-12-08T11:03:57+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 235}",2026-08-15T12:00:00+00:00
2000237,1000096,2025-12-08T11:05:02+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 236}",2026-08-15T12:00:00+00:00
2000238,1000096,2025-12-08T11:05:43+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 237}",2026-08-15T12:00:00+00:00
2000239,1000096,2025-12-08T11:06:23+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 238}",2026-08-15T12:00:00+00:00
2000240,1000097,2025-09-05T17:54:00+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 239}",2026-08-15T12:00:00+00:00
2000241,1000098,2026-06-06T04:12:56+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 240}",2026-08-15T12:00:00+00:00
2000242,1000098,2026-06-06T04:13:33+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 241}",2026-08-15T12:00:00+00:00
2000243,1000098,2026-06-06T04:14:06+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 242}",2026-08-15T12:00:00+00:00
2000244,1000099,2026-05-30T16:18:24+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 243}",2026-08-15T12:00:00+00:00
2000245,1000100,2026-06-09T16:40:57+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 244}",2026-08-15T12:00:00+00:00
2000246,1000100,2026-06-09T16:41:22+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 245}",2026-08-15T12:00:00+00:00
2000247,1000100,2026-06-09T16:41:43+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 246}",2026-08-15T12:00:00+00:00
2000248,1000101,2025-11-20T14:37:44+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 247}",2026-08-15T12:00:00+00:00
2000249,1000102,2025-02-01T16:29:40+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 248}",2026-08-15T12:00:00+00:00
2000250,1000103,2025-06-25T07:15:24+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 249}",2026-08-15T12:00:00+00:00
2000251,1000103,2025-06-25T07:15:28+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 250}",2026-08-15T12:00:00+00:00
2000252,1000103,2025-06-25T07:16:34+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 251}",2026-08-15T12:00:00+00:00
2000253,1000103,2025-06-25T07:17:52+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 252}",2026-08-15T12:00:00+00:00
2000254,1000104,2026-03-19T15:28:47+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 253}",2026-08-15T12:00:00+00:00
2000255,1000105,2025-11-06T05:12:52+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 254}",2026-08-15T12:00:00+00:00
2000256,1000105,2025-11-06T05:13:05+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 255}",2026-08-15T12:00:00+00:00
2000257,1000105,2025-11-06T05:13:19+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 256}",2026-08-15T12:00:00+00:00
2000258,1000105,2025-11-06T05:14:20+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 257}",2026-08-15T12:00:00+00:00
2000259,1000106,2026-04-02T21:17:18+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 258}",2026-08-15T12:00:00+00:00
2000260,1000106,2026-04-02T21:18:04+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 259}",2026-08-15T12:00:00+00:00
2000261,1000106,2026-04-02T21:18:26+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 260}",2026-08-15T12:00:00+00:00
2000262,1000107,2026-02-14T07:54:20+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 261}",2026-08-15T12:00:00+00:00
2000263,1000108,2025-10-05T23:06:21+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 262}",2026-08-15T12:00:00+00:00
2000264,1000109,2025-09-17T11:24:38+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 263}",2026-08-15T12:00:00+00:00
2000265,1000110,2026-07-10T18:13:17+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 264}",2026-08-15T12:00:00+00:00
2000266,1000110,2026-07-10T18:14:01+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 265}",2026-08-15T12:00:00+00:00
2000267,1000110,2026-07-10T18:14:49+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 266}",2026-08-15T12:00:00+00:00
2000268,1000111,2026-04-21T22:19:53+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 267}",2026-08-15T12:00:00+00:00
2000269,1000112,2025-11-06T07:12:46+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 268}",2026-08-15T12:00:00+00:00
2000270,1000112,2025-11-06T07:13:11+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 269}",2026-08-15T12:00:00+00:00
2000271,1000112,2025-11-06T07:13:57+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 270}",2026-08-15T12:00:00+00:00
2000272,1000112,2025-11-06T07:15:16+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 271}",2026-08-15T12:00:00+00:00
2000273,1000113,2025-05-07T22:33:50+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 272}",2026-08-15T12:00:00+00:00
2000274,1000113,2025-05-07T22:33:54+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 273}",2026-08-15T12:00:00+00:00
2000275,1000113,2025-05-07T22:34:36+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 274}",2026-08-15T12:00:00+00:00
2000276,1000113,2025-05-07T22:35:11+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 275}",2026-08-15T12:00:00+00:00
2000277,1000114,2025-07-02T22:10:53+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 276}",2026-08-15T12:00:00+00:00
2000278,1000114,2025-07-02T22:11:13+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 277}",2026-08-15T12:00:00+00:00
2000279,1000114,2025-07-02T22:11:25+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 278}",2026-08-15T12:00:00+00:00
2000280,1000114,2025-07-02T22:12:35+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 279}",2026-08-15T12:00:00+00:00
2000281,1000115,2026-03-04T09:28:16+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 280}",2026-08-15T12:00:00+00:00
2000282,1000116,2025-07-14T07:22:37+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 281}",2026-08-15T12:00:00+00:00
2000283,1000116,2025-07-14T07:23:06+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 282}",2026-08-15T12:00:00+00:00
2000284,1000116,2025-07-14T07:24:06+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 283}",2026-08-15T12:00:00+00:00
2000285,1000116,2025-07-14T07:24:49+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 284}",2026-08-15T12:00:00+00:00
2000286,1000117,2025-05-23T02:15:01+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 285}",2026-08-15T12:00:00+00:00
2000287,1000117,2025-05-23T02:16:14+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 286}",2026-08-15T12:00:00+00:00
2000288,1000117,2025-05-23T02:17:07+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 287}",2026-08-15T12:00:00+00:00
2000289,1000117,2025-05-23T02:17:59+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 288}",2026-08-15T12:00:00+00:00
2000290,1000118,2025-08-07T02:25:45+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 289}",2026-08-15T12:00:00+00:00
2000291,1000119,2025-09-13T19:06:47+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 290}",2026-08-15T12:00:00+00:00
2000292,1000119,2025-09-13T19:07:26+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 291}",2026-08-15T12:00:00+00:00
2000293,1000119,2025-09-13T19:08:04+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 292}",2026-08-15T12:00:00+00:00
2000294,1000119,2025-09-13T19:08:09+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 293}",2026-08-15T12:00:00+00:00
2000295,1000120,2026-01-26T21:02:26+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 294}",2026-08-15T12:00:00+00:00
2000296,1000120,2026-01-26T21:03:03+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 295}",2026-08-15T12:00:00+00:00
2000297,1000120,2026-01-26T21:03:25+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 296}",2026-08-15T12:00:00+00:00
2000298,1000121,2026-02-20T07:03:14+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 297}",2026-08-15T12:00:00+00:00
2000299,1000122,2026-06-24T03:31:42+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 298}",2026-08-15T12:00:00+00:00
2000300,1000122,2026-06-24T03:32:21+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 299}",2026-08-15T12:00:00+00:00
2000301,1000122,2026-06-24T03:33:05+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 300}",2026-08-15T12:00:00+00:00
2000302,1000122,2026-06-24T03:33:12+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 301}",2026-08-15T12:00:00+00:00
2000303,1000123,2025-12-06T12:54:51+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 302}",2026-08-15T12:00:00+00:00
2000304,1000123,2025-12-06T12:54:58+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 303}",2026-08-15T12:00:00+00:00
2000305,1000124,2025-06-24T14:33:48+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 304}",2026-08-15T12:00:00+00:00
2000306,1000125,2026-04-16T08:43:46+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 305}",2026-08-15T12:00:00+00:00
2000307,1000125,2026-04-16T08:44:51+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 306}",2026-08-15T12:00:00+00:00
2000308,1000125,2026-04-16T08:45:00+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 307}",2026-08-15T12:00:00+00:00
2000309,1000125,2026-04-16T08:45:24+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 308}",2026-08-15T12:00:00+00:00
2000310,1000126,2026-01-23T19:55:00+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 309}",2026-08-15T12:00:00+00:00
2000311,1000127,2025-04-15T20:14:15+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 310}",2026-08-15T12:00:00+00:00
2000312,1000128,2025-07-31T11:13:06+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 311}",2026-08-15T12:00:00+00:00
2000313,1000128,2025-07-31T11:13:49+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 312}",2026-08-15T12:00:00+00:00
2000314,1000128,2025-07-31T11:14:52+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 313}",2026-08-15T12:00:00+00:00
2000315,1000129,2026-05-14T03:39:24+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 314}",2026-08-15T12:00:00+00:00
2000316,1000129,2026-05-14T03:40:31+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 315}",2026-08-15T12:00:00+00:00
2000317,1000130,2025-08-04T07:59:58+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 316}",2026-08-15T12:00:00+00:00
2000318,1000131,2026-04-10T10:48:42+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 317}",2026-08-15T12:00:00+00:00
2000319,1000132,2025-08-12T00:05:55+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 318}",2026-08-15T12:00:00+00:00
2000320,1000132,2025-08-12T00:06:54+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 319}",2026-08-15T12:00:00+00:00
2000321,1000132,2025-08-12T00:07:39+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 320}",2026-08-15T12:00:00+00:00
2000322,1000133,2026-07-03T15:56:46+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 321}",2026-08-15T12:00:00+00:00
2000323,1000133,2026-07-03T15:58:00+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 322}",2026-08-15T12:00:00+00:00
2000324,1000133,2026-07-03T15:59:18+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 323}",2026-08-15T12:00:00+00:00
2000325,1000133,2026-07-03T15:59:56+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 324}",2026-08-15T12:00:00+00:00
2000326,1000134,2025-07-20T01:18:32+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 325}",2026-08-15T12:00:00+00:00
2000327,1000134,2025-07-20T01:18:42+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 326}",2026-08-15T12:00:00+00:00
2000328,1000134,2025-07-20T01:19:19+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 327}",2026-08-15T12:00:00+00:00
2000329,1000135,2025-01-06T08:09:05+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 328}",2026-08-15T12:00:00+00:00
2000330,1000136,2025-10-05T07:53:07+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 329}",2026-08-15T12:00:00+00:00
2000331,1000137,2026-04-19T04:49:00+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 330}",2026-08-15T12:00:00+00:00
2000332,1000137,2026-04-19T04:49:33+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 331}",2026-08-15T12:00:00+00:00
