sales_key,order_item_id,order_id,order_number,order_date_key,customer_key,product_key,store_key,employee_key,promotion_key,channel_key,quantity,gross_sales_amount,discount_amount,net_sales_amount,tax_amount,unit_cost_amount,cost_of_goods_sold,gross_profit_amount,currency_code,load_timestamp_utc,batch_id,source_system
6180113581675533,10000104,9000051,ORD-009000051,20251014,2757805831335922,3246278552185507,1260600486,0,1816417506,1804690732,2,42.94,2.15,40.79,2.45,7.82,15.64,25.15,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1676637727182913,10000105,9000051,ORD-009000051,20251014,2757805831335922,576097166161434,1260600486,0,1816417506,1804690732,1,32.24,1.61,30.63,1.53,21.91,21.91,8.72,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1403188028194255,10000106,9000051,ORD-009000051,20251014,2757805831335922,2233084524616562,1260600486,0,1816417506,1804690732,1,27.97,2.8,25.17,2.01,16.93,16.93,8.24,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
309566861857529,10000107,9000051,ORD-009000051,20251014,2757805831335922,5154982643078032,1260600486,0,1816417506,1804690732,1,33.78,5.07,28.71,2.3,21.73,21.73,6.98,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7721394212401012,10000108,9000052,ORD-009000052,20250920,2557867901969331,7409741828878356,478277131,0,1963048718,1804690732,1,50.46,2.52,47.94,3.84,27.74,27.74,20.2,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1695270512279771,10000109,9000053,ORD-009000053,20241103,1379634014891341,8691581070912008,172548094,570015635,0,594711114,1,75.41,0.0,75.41,4.52,28.66,28.66,46.75,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3877016898424079,10000110,9000053,ORD-009000053,20241103,1379634014891341,7613645851540336,172548094,570015635,0,594711114,1,94.96,0.0,94.96,4.75,36.23,36.23,58.73,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3539366224850057,10000111,9000054,ORD-009000054,20260709,2808670043422653,4549899389918930,1260600486,1572565631,1803632588,594711114,1,48.67,2.43,46.24,2.31,34.72,34.72,11.52,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
116643487179274,10000112,9000055,ORD-009000055,20250314,731624427423375,5386981819638820,1260600486,0,1963048718,1804690732,1,55.14,5.51,49.63,2.48,29.62,29.62,20.01,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4303306574643417,10000113,9000056,ORD-009000056,20251212,2757805831335922,2233084524616562,478277131,569013073,1803632588,594711114,1,27.97,2.8,25.17,1.26,16.93,16.93,8.24,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8141821316583053,10000114,9000057,ORD-009000057,20241017,8006566455282513,6327175657987570,172548094,0,1803632588,1804690732,1,52.9,2.65,50.25,4.02,20.3,20.3,29.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4098604518144597,10000115,9000058,ORD-009000058,20250927,7458558497773169,576097166161434,304722673,0,0,1804690732,1,32.24,0.0,32.24,2.58,21.91,21.91,10.33,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4525156019115812,10000116,9000058,ORD-009000058,20250927,7458558497773169,1766611708860200,304722673,0,0,1804690732,2,39.58,0.0,39.58,3.17,12.54,25.08,14.5,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8281215066905858,10000117,9000058,ORD-009000058,20250927,7458558497773169,2828872884913695,304722673,0,0,1804690732,1,55.34,0.0,55.34,3.32,28.8,28.8,26.54,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2792774073434789,10000118,9000059,ORD-009000059,20240528,7458558497773169,3966191321720857,304722673,2008381844,1803632588,594711114,1,140.14,14.01,126.13,10.09,69.19,69.19,56.94,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5246668140009756,10000119,9000059,ORD-009000059,20240528,7458558497773169,4164323111342627,304722673,2008381844,1803632588,594711114,1,72.76,10.91,61.85,4.95,27.25,27.25,34.6,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2644889738996735,10000120,9000060,ORD-009000060,20240722,1379634014891341,4416817951113276,478277131,0,0,1804690732,2,35.38,0.0,35.38,2.83,11.26,22.52,12.86,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5753756907939493,10000121,9000060,ORD-009000060,20240722,1379634014891341,7409741828878356,478277131,0,0,1804690732,1,50.46,0.0,50.46,2.52,27.74,27.74,22.72,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7998969965337184,10000122,9000061,ORD-009000061,20260305,794977933153845,2828872884913695,61058121,0,0,1804690732,1,55.34,0.0,55.34,0.0,28.8,28.8,26.54,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1869929791522629,10000123,9000061,ORD-009000061,20260305,794977933153845,7613645851540336,61058121,0,0,1804690732,1,94.96,0.0,94.96,0.0,36.23,36.23,58.73,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4697822153268592,10000124,9000061,ORD-009000061,20260305,794977933153845,4129016370106678,61058121,0,0,1804690732,1,18.15,0.0,18.15,1.09,12.81,12.81,5.34,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1496435670910512,10000125,9000061,ORD-009000061,20260305,794977933153845,2147509539509020,61058121,0,0,1804690732,2,113.02,0.0,113.02,6.78,35.78,71.56,41.46,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8812934925830152,10000126,9000062,ORD-009000062,20260707,2804663144207255,8143506748174746,172548094,0,1803632588,1804690732,1,104.78,5.24,99.54,0.0,37.65,37.65,61.89,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6073207873012341,10000127,9000062,ORD-009000062,20260707,2804663144207255,5386981819638820,172548094,0,1803632588,1804690732,1,55.14,2.76,52.38,0.0,29.62,29.62,22.76,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5310910522868985,10000128,9000062,ORD-009000062,20260707,2804663144207255,6470234594172962,172548094,0,1803632588,1804690732,1,36.17,5.43,30.74,1.54,18.38,18.38,12.36,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7105566336161082,10000129,9000062,ORD-009000062,20260707,2804663144207255,5154982643078032,172548094,0,1803632588,1804690732,1,33.78,5.07,28.71,0.0,21.73,21.73,6.98,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4613291017465668,10000130,9000063,ORD-009000063,20250406,8372406203120246,4129016370106678,1260600486,0,0,1804690732,2,36.3,0.0,36.3,0.0,12.81,25.62,10.68,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1765586985343189,10000131,9000064,ORD-009000064,20260517,8372406203120246,5154982643078032,478277131,47288318,0,594711114,1,33.78,0.0,33.78,1.69,21.73,21.73,12.05,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7777583298906314,10000132,9000065,ORD-009000065,20250417,2818642453153213,4416817951113276,172548094,0,1816417506,1804690732,2,35.38,3.54,31.84,2.55,11.26,22.52,9.32,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1601549418239619,10000133,9000066,ORD-009000066,20250814,8817168331941856,3246278552185507,172548094,0,0,1804690732,1,21.47,0.0,21.47,0.0,7.82,7.82,13.65,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
9007017311221461,10000134,9000066,ORD-009000066,20250814,8817168331941856,5251926197680486,172548094,0,0,1804690732,3,186.18,0.0,186.18,11.17,22.87,68.61,117.57,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8164056550087660,10000135,9000067,ORD-009000067,20260624,4566388876505702,3966191321720857,478277131,569013073,1803632588,594711114,1,140.14,7.01,133.13,6.66,69.19,69.19,63.94,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1357674414330233,10000136,9000068,ORD-009000068,20241230,7843084264826599,1766611708860200,478277131,19658864,0,594711114,3,59.37,0.0,59.37,0.0,12.54,37.62,21.75,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5372416415637485,10000137,9000069,ORD-009000069,20250529,794977933153845,576097166161434,304722673,0,0,1804690732,1,32.24,0.0,32.24,1.93,21.91,21.91,10.33,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5532580726313387,10000138,9000070,ORD-009000070,20260118,794977933153845,4164323111342627,61058121,0,0,1804690732,2,145.52,0.0,145.52,11.64,27.25,54.5,91.02,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2227255087365287,10000139,9000070,ORD-009000070,20260118,794977933153845,5386981819638820,61058121,0,0,1804690732,1,55.14,0.0,55.14,4.41,29.62,29.62,25.52,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3253935052398041,10000140,9000070,ORD-009000070,20260118,794977933153845,5251926197680486,61058121,0,0,1804690732,1,62.06,0.0,62.06,3.1,22.87,22.87,39.19,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6067591512658357,10000141,9000071,ORD-009000071,20250420,8731009255192300,5251926197680486,478277131,0,0,1804690732,1,62.06,0.0,62.06,4.96,22.87,22.87,39.19,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
949058435190029,10000142,9000071,ORD-009000071,20250420,8731009255192300,3966191321720857,478277131,0,0,1804690732,1,140.14,0.0,140.14,8.41,69.19,69.19,70.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6616001422736280,10000143,9000072,ORD-009000072,20260218,3131118517250449,7613645851540336,1260600486,609360951,1803632588,594711114,1,94.96,9.5,85.46,6.84,36.23,36.23,49.23,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3030879578208219,10000144,9000073,ORD-009000073,20260209,2757805831335922,3716282090193685,61058121,0,0,1804690732,1,84.25,0.0,84.25,4.21,32.51,32.51,51.74,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5887222421956019,10000145,9000073,ORD-009000073,20260209,2757805831335922,6861065333208789,61058121,0,0,1804690732,4,125.2,0.0,125.2,7.51,15.29,61.16,64.04,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3839594204040531,10000146,9000074,ORD-009000074,20250907,8731009255192300,6470234594172962,304722673,0,0,1804690732,1,36.17,0.0,36.17,0.0,18.38,18.38,17.79,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4136298430777097,10000147,9000074,ORD-009000074,20250907,8731009255192300,6861065333208789,304722673,0,0,1804690732,2,62.6,0.0,62.6,0.0,15.29,30.58,32.02,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
659228309325644,10000148,9000074,ORD-009000074,20250907,8731009255192300,4416817951113276,304722673,0,0,1804690732,1,17.69,0.0,17.69,0.88,11.26,11.26,6.43,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6261516203759510,10000149,9000074,ORD-009000074,20250907,8731009255192300,3032648064728305,304722673,0,0,1804690732,2,75.14,0.0,75.14,3.76,20.21,40.42,34.72,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2852083215631546,10000150,9000075,ORD-009000075,20260726,7184689625878381,7918986721572446,61058121,0,1816417506,1804690732,3,93.42,14.01,79.41,3.97,16.68,50.04,29.37,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3636921059317697,10000151,9000076,ORD-009000076,20250714,3478244574355769,5154982643078032,304722673,0,1803632588,1804690732,3,101.34,5.07,96.27,5.78,21.73,65.19,31.08,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8817364296924144,10000152,9000076,ORD-009000076,20250714,3478244574355769,3032648064728305,304722673,0,1803632588,1804690732,2,75.14,7.51,67.63,0.0,20.21,40.42,27.21,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6865321232888104,10000153,9000077,ORD-009000077,20251221,4943636095202089,3246278552185507,1260600486,609360951,1963048718,594711114,1,21.47,1.07,20.4,1.02,7.82,7.82,12.58,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7568789969344559,10000154,9000078,ORD-009000078,20250701,1349015784083648,7782516826468121,61058121,0,0,1804690732,1,34.99,0.0,34.99,2.1,13.43,13.43,21.56,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
186404348911033,10000155,9000079,ORD-009000079,20241222,11115131758355,3966191321720857,304722673,0,1963048718,1804690732,1,140.14,21.02,119.12,5.96,69.19,69.19,49.93,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4304890235782722,10000156,9000080,ORD-009000080,20260423,7516159783968868,4181652019472531,172548094,238228206,1803632588,594711114,1,54.28,5.43,48.85,2.93,33.16,33.16,15.69,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1234035425094678,10000157,9000080,ORD-009000080,20260423,7516159783968868,4549899389918930,172548094,238228206,1803632588,594711114,2,97.34,4.87,92.47,7.4,34.72,69.44,23.03,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5061354693891667,10000158,9000081,ORD-009000081,20260731,4825638724253484,3966191321720857,478277131,1576146963,0,594711114,1,140.14,0.0,140.14,8.41,69.19,69.19,70.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1764857998873059,10000159,9000082,ORD-009000082,20250726,2818642453153213,386796752073287,1260600486,1570779588,0,594711114,2,270.92,0.0,270.92,21.67,58.61,117.22,153.7,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1341505640623019,10000160,9000082,ORD-009000082,20250726,2818642453153213,4129016370106678,1260600486,1570779588,0,594711114,2,36.3,0.0,36.3,1.81,12.81,25.62,10.68,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4156565725160850,10000161,9000083,ORD-009000083,20260526,794977933153845,7782516826468121,304722673,0,0,1804690732,1,34.99,0.0,34.99,2.1,13.43,13.43,21.56,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3000714261058252,10000162,9000083,ORD-009000083,20260526,794977933153845,3716282090193685,304722673,0,0,1804690732,1,84.25,0.0,84.25,5.05,32.51,32.51,51.74,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5349411010898984,10000163,9000083,ORD-009000083,20260526,794977933153845,4416817951113276,304722673,0,0,1804690732,1,17.69,0.0,17.69,0.0,11.26,11.26,6.43,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1592076857028623,10000164,9000083,ORD-009000083,20260526,794977933153845,1766611708860200,304722673,0,0,1804690732,2,39.58,0.0,39.58,0.0,12.54,25.08,14.5,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6639858049853516,10000165,9000083,ORD-009000083,20260526,794977933153845,3246278552185507,304722673,0,0,1804690732,1,21.47,0.0,21.47,1.29,7.82,7.82,13.65,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
392005351073790,10000166,9000084,ORD-009000084,20260606,2067625431330998,8691581070912008,478277131,0,0,1804690732,1,75.41,0.0,75.41,6.03,28.66,28.66,46.75,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
388405330843492,10000167,9000084,ORD-009000084,20260606,2067625431330998,5251926197680486,478277131,0,0,1804690732,1,62.06,0.0,62.06,3.72,22.87,22.87,39.19,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2294198546060450,10000168,9000085,ORD-009000085,20240622,3144616615472082,386796752073287,172548094,0,1963048718,1804690732,3,406.38,40.64,365.74,0.0,58.61,175.83,189.91,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8058928183679593,10000169,9000086,ORD-009000086,20250617,8417110578117605,386796752073287,478277131,0,1803632588,1804690732,2,270.92,13.55,257.37,15.44,58.61,117.22,140.15,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4898958473862726,10000170,9000087,ORD-009000087,20250513,3131118517250449,8143506748174746,304722673,0,0,1804690732,1,104.78,0.0,104.78,6.29,37.65,37.65,67.13,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2305288815271958,10000171,9000088,ORD-009000088,20260703,7184689625878381,8691581070912008,478277131,0,0,1804690732,1,75.41,0.0,75.41,0.0,28.66,28.66,46.75,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
824114979119165,10000172,9000089,ORD-009000089,20260122,4142859620013041,2828872884913695,61058121,0,0,1804690732,1,55.34,0.0,55.34,4.43,28.8,28.8,26.54,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2987017691331248,10000173,9000090,ORD-009000090,20241123,3899956267246929,386796752073287,172548094,1499355545,0,594711114,1,135.46,0.0,135.46,0.0,58.61,58.61,76.85,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1212337178732988,10000174,9000091,ORD-009000091,20260418,1789297717188187,5251926197680486,61058121,0,1816417506,1804690732,1,62.06,6.21,55.85,3.35,22.87,22.87,32.98,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2620025196736315,10000175,9000091,ORD-009000091,20260418,1789297717188187,6861065333208789,61058121,0,1816417506,1804690732,1,31.3,4.7,26.6,2.13,15.29,15.29,11.31,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
177380593800415,10000176,9000091,ORD-009000091,20260418,1789297717188187,4129016370106678,61058121,0,1816417506,1804690732,1,18.15,0.91,17.24,1.03,12.81,12.81,4.43,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4501314206435841,10000177,9000092,ORD-009000092,20250812,3026491895390511,4549899389918930,172548094,238228206,1803632588,594711114,1,48.67,4.87,43.8,2.63,34.72,34.72,9.08,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8163504324835660,10000178,9000092,ORD-009000092,20250812,3026491895390511,7409741828878356,172548094,238228206,1803632588,594711114,1,50.46,7.57,42.89,2.14,27.74,27.74,15.15,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
103231445752872,10000179,9000092,ORD-009000092,20250812,3026491895390511,3966191321720857,172548094,238228206,1803632588,594711114,1,140.14,7.01,133.13,10.65,69.19,69.19,63.94,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5777956495306962,10000180,9000093,ORD-009000093,20250801,3316308024422010,7664493151913903,172548094,0,0,1804690732,2,76.66,0.0,76.66,0.0,17.8,35.6,41.06,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5706480366333903,10000181,9000094,ORD-009000094,20260417,3316308024422010,576097166161434,478277131,569013073,1816417506,594711114,2,64.48,9.67,54.81,2.74,21.91,43.82,10.99,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7982349029712825,10000182,9000094,ORD-009000094,20260417,3316308024422010,4129016370106678,478277131,569013073,1816417506,594711114,1,18.15,1.81,16.34,0.82,12.81,12.81,3.53,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5776504644903296,10000183,9000095,ORD-009000095,20260207,2804663144207255,5386981819638820,304722673,2008381844,1803632588,594711114,1,55.14,5.51,49.63,0.0,29.62,29.62,20.01,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
96659165874682,10000184,9000096,ORD-009000096,20240504,1349015784083648,8691581070912008,304722673,1485370282,0,594711114,1,75.41,0.0,75.41,6.03,28.66,28.66,46.75,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8866571036436939,10000185,9000096,ORD-009000096,20240504,1349015784083648,2147509539509020,304722673,1485370282,0,594711114,1,56.51,0.0,56.51,2.83,35.78,35.78,20.73,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1601155444755367,10000186,9000096,ORD-009000096,20240504,1349015784083648,5386981819638820,304722673,1485370282,0,594711114,1,55.14,0.0,55.14,4.41,29.62,29.62,25.52,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7355951235729044,10000187,9000096,ORD-009000096,20240504,1349015784083648,7613645851540336,304722673,1485370282,0,594711114,1,94.96,0.0,94.96,5.7,36.23,36.23,58.73,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4115393986115134,10000188,9000097,ORD-009000097,20240722,3229332174784763,576097166161434,172548094,0,1803632588,1804690732,2,64.48,9.67,54.81,3.29,21.91,43.82,10.99,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8945403417042455,10000189,9000097,ORD-009000097,20240722,3229332174784763,3966191321720857,172548094,0,1803632588,1804690732,1,140.14,7.01,133.13,10.65,69.19,69.19,63.94,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6769234799451643,10000190,9000098,ORD-009000098,20260105,7225283174107840,474492826655179,61058121,0,1803632588,1804690732,1,37.63,5.64,31.99,1.92,22.77,22.77,9.22,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7077763336277187,10000191,9000099,ORD-009000099,20260620,794977933153845,4549899389918930,478277131,0,1803632588,1804690732,1,48.67,2.43,46.24,3.7,34.72,34.72,11.52,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5900038779574320,10000192,9000099,ORD-009000099,20260620,794977933153845,3716282090193685,478277131,0,1803632588,1804690732,1,84.25,12.64,71.61,0.0,32.51,32.51,39.1,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7310705265110767,10000193,9000100,ORD-009000100,20240928,408753299559953,576097166161434,304722673,0,0,1804690732,1,32.24,0.0,32.24,0.0,21.91,21.91,10.33,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
56995408834492,10000194,9000100,ORD-009000100,20240928,408753299559953,2233084524616562,304722673,0,0,1804690732,1,27.97,0.0,27.97,2.24,16.93,16.93,11.04,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8182706025664569,10000195,9000100,ORD-009000100,20240928,408753299559953,8143506748174746,304722673,0,0,1804690732,1,104.78,0.0,104.78,6.29,37.65,37.65,67.13,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2720557852499723,10000196,9000100,ORD-009000100,20240928,408753299559953,7664493151913903,304722673,0,0,1804690732,1,38.33,0.0,38.33,3.07,17.8,17.8,20.53,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5487209062964787,10000197,9000100,ORD-009000100,20240928,408753299559953,7409741828878356,304722673,0,0,1804690732,3,151.38,0.0,151.38,12.11,27.74,83.22,68.16,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3672900454442518,10000198,9000101,ORD-009000101,20260504,2067625431330998,6861065333208789,172548094,570015635,0,594711114,1,31.3,0.0,31.3,1.57,15.29,15.29,16.01,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
744726404437574,10000199,9000101,ORD-009000101,20260504,2067625431330998,3716282090193685,172548094,570015635,0,594711114,2,168.5,0.0,168.5,0.0,32.51,65.02,103.48,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
794306884378677,10000200,9000102,ORD-009000102,20250317,5479743518798183,6861065333208789,304722673,0,1963048718,1804690732,1,31.3,1.57,29.73,0.0,15.29,15.29,14.44,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
100592099062650,10000201,9000103,ORD-009000103,20260201,7500354694182940,4181652019472531,478277131,0,0,1804690732,1,54.28,0.0,54.28,4.34,33.16,33.16,21.12,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6057691547491864,10000202,9000103,ORD-009000103,20260201,7500354694182940,7409741828878356,478277131,0,0,1804690732,1,50.46,0.0,50.46,4.04,27.74,27.74,22.72,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1082259837791120,10000203,9000104,ORD-009000104,20250612,2818642453153213,3032648064728305,61058121,0,1816417506,1804690732,1,37.57,3.76,33.81,2.03,20.21,20.21,13.6,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
269233976347898,10000204,9000104,ORD-009000104,20250612,2818642453153213,386796752073287,61058121,0,1816417506,1804690732,1,135.46,13.55,121.91,9.75,58.61,58.61,63.3,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3142608719876894,10000205,9000104,ORD-009000104,20250612,2818642453153213,3716282090193685,61058121,0,1816417506,1804690732,4,337.0,50.55,286.45,17.19,32.51,130.04,156.41,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6808620256694090,10000206,9000104,ORD-009000104,20250612,2818642453153213,6327175657987570,61058121,0,1816417506,1804690732,1,52.9,7.93,44.97,0.0,20.3,20.3,24.67,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
