marketing_spend_key,spend_date_key,campaign_key,channel_key,spend_amount,impressions,clicks,currency_code,load_timestamp_utc,batch_id,source_system
4878051606324235,20251027,1032652094,1597652039,816.19,8535,1056,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4432799444970704,20251028,1032652094,1597652039,101.62,36974,1448,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4735718994557477,20251029,1032652094,1597652039,717.84,27769,1355,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3327517638746469,20251030,1032652094,1597652039,48.09,18164,1396,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7243887621555713,20251031,1032652094,1597652039,413.13,37525,400,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5537056269596844,20251101,1032652094,1597652039,737.48,3670,224,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6975474425285218,20251102,1032652094,1597652039,200.72,31543,1379,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8333880238006296,20251103,1032652094,1597652039,362.71,47430,83,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4963085083193805,20251104,1032652094,1597652039,795.33,48748,576,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7813813761309356,20251105,1032652094,1597652039,883.35,44037,422,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7105025577258171,20251106,1032652094,1597652039,107.94,36371,711,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6937553609959016,20251107,1032652094,1597652039,591.72,37242,1914,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4807533868452682,20251108,1032652094,1597652039,337.59,29402,124,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3669218775596527,20251109,1032652094,1597652039,452.6,10370,976,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8391126409691111,20251110,1032652094,1597652039,463.67,42691,1191,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7920025667842399,20251111,1032652094,1597652039,249.07,20735,725,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8278272041854621,20251112,1032652094,1597652039,758.87,7298,217,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
198040002007668,20251113,1032652094,1597652039,177.47,30151,1474,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8937462047433438,20251114,1032652094,1597652039,98.42,31943,999,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4921309835375380,20251115,1032652094,1597652039,395.42,29259,952,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
764766925655785,20251116,1032652094,1597652039,115.79,4738,219,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6255204950535150,20251127,58564176,359664538,40.67,29950,376,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
304778460487814,20251128,58564176,359664538,37.53,32308,429,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
900034115693401,20251129,58564176,359664538,33.11,24697,1496,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8481609330070899,20251130,58564176,359664538,28.99,38815,500,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6392657373542733,20251201,58564176,359664538,33.7,19389,1667,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4973579659915595,20251202,58564176,359664538,26.01,2732,1731,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7551929183791279,20251203,58564176,359664538,35.37,11561,1162,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2600438946172055,20251204,58564176,359664538,13.47,27859,1073,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5613422894092250,20251205,58564176,359664538,26.73,14150,216,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
86453588018694,20251206,58564176,359664538,14.43,5749,181,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6370676103323927,20251207,58564176,359664538,15.36,40247,175,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6152994428325138,20251208,58564176,359664538,30.88,4225,1298,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1521023104648230,20251209,58564176,359664538,41.33,17344,1240,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3773074670528611,20251210,58564176,359664538,39.75,679,1446,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1705699545438251,20251211,58564176,359664538,40.4,42092,443,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3810876737397716,20251212,58564176,359664538,47.11,2437,1467,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1092563701743562,20251213,58564176,359664538,10.62,34769,1025,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6140260849823188,20251214,58564176,359664538,47.84,1719,558,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
932811794448108,20251215,58564176,359664538,38.33,32105,1766,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1403564824453117,20251216,58564176,359664538,28.64,44311,1136,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5096833375057526,20251217,58564176,359664538,33.36,2240,365,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5158012917122934,20251218,58564176,359664538,24.58,35628,454,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2863202400336036,20251219,58564176,359664538,36.38,5350,1749,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6109570677803055,20251220,58564176,359664538,43.38,48377,1931,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2473018008705062,20251221,58564176,359664538,35.49,33356,1935,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6068267673651614,20251222,58564176,359664538,31.67,6896,1039,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2664525473507151,20251223,58564176,359664538,47.9,10629,200,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
345012239454164,20251224,58564176,359664538,16.26,15643,1803,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6117819360089222,20251225,58564176,359664538,19.51,26523,1230,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7892885516467413,20251226,58564176,359664538,16.09,9007,1797,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7457943003459866,20251227,58564176,359664538,43.99,9653,1935,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5432407753528130,20251228,58564176,359664538,34.5,19626,1814,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8742890567197874,20251229,58564176,359664538,35.68,48641,1523,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4857204955482860,20251230,58564176,359664538,39.76,21846,1220,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5221483864718398,20251231,58564176,359664538,17.52,23328,492,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7764096832851774,20260101,58564176,359664538,33.12,4368,1455,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8024078119783341,20260102,58564176,359664538,39.95,46390,340,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4147593729583252,20260103,58564176,359664538,17.47,17818,35,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7308440090575534,20260104,58564176,359664538,10.57,16375,1157,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6950773815559747,20260105,58564176,359664538,31.17,29399,1074,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7864234075029860,20260106,58564176,359664538,45.61,28419,618,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6949005656172734,20260107,58564176,359664538,32.75,14308,222,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6351315950736117,20260108,58564176,359664538,44.28,36247,705,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
779441124269609,20260109,58564176,359664538,27.58,24440,139,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4773685836601647,20260110,58564176,359664538,41.96,18143,732,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5690466976321870,20260111,58564176,359664538,26.17,33352,1677,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2581378239716179,20260112,58564176,359664538,10.11,20960,952,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8610636580917078,20260113,58564176,359664538,43.08,49622,656,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6587815122289267,20260114,58564176,359664538,38.08,34004,1809,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4885768195616220,20260115,58564176,359664538,41.2,18293,119,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7197014579854595,20260116,58564176,359664538,44.18,47738,281,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1434072606511640,20260117,58564176,359664538,23.28,25408,218,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4270488496411526,20260118,58564176,359664538,30.71,3185,482,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6121276326124556,20260119,58564176,359664538,18.55,13309,886,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2212798332288091,20260120,58564176,359664538,36.2,7858,1838,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2633953599668112,20260121,58564176,359664538,37.09,7504,663,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
881062926082068,20260122,58564176,359664538,19.17,35407,866,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
791401716496458,20260123,58564176,359664538,39.42,1017,290,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7559726311007190,20260124,58564176,359664538,40.12,46959,831,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1247700111864581,20260125,58564176,359664538,33.09,19560,828,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5498031467404675,20260126,58564176,359664538,46.73,40114,815,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1480494586496086,20260203,260443056,202702072,67.12,26563,465,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2668585537533405,20260204,260443056,202702072,47.01,14357,1633,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3515056104084752,20260205,260443056,202702072,78.38,29382,527,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7201569719478770,20260206,260443056,202702072,35.75,11559,1742,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2984458401998869,20260207,260443056,202702072,11.29,39986,23,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2767366315851438,20260208,260443056,202702072,29.7,18419,1332,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5315169188373002,20260209,260443056,202702072,76.94,44269,1698,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5458293813505212,20260210,260443056,202702072,20.02,21462,1264,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4543302308118706,20260211,260443056,202702072,83.08,16294,840,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7523092597415332,20260212,260443056,202702072,54.15,39363,1917,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7837947635525206,20260213,260443056,202702072,28.43,45647,1093,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8687403247644856,20260214,260443056,202702072,39.05,13856,157,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8430085459760659,20260215,260443056,202702072,76.88,18159,123,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5633371280712003,20260216,260443056,202702072,25.32,35326,752,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1755550128352478,20260217,260443056,202702072,40.99,13424,1398,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5620048236865441,20260218,260443056,202702072,54.67,32506,1401,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3692935087565022,20260219,260443056,202702072,54.03,35980,259,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3593583740318380,20260220,260443056,202702072,40.42,3592,779,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3910923889120275,20260221,260443056,202702072,50.8,11383,122,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5581031052468058,20260222,260443056,202702072,80.48,31390,922,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7691630606047744,20260223,260443056,202702072,66.69,47571,1747,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6982403522100223,20260224,260443056,202702072,14.24,17171,388,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
630617907531940,20260225,260443056,202702072,22.5,44958,143,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1336851596904647,20260226,260443056,202702072,35.33,15484,1100,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
538263504895532,20260227,260443056,202702072,60.08,35222,530,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1431031407176706,20260228,260443056,202702072,72.85,12870,1246,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4352272319617442,20260301,260443056,202702072,76.47,19554,1828,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6078648106290434,20260302,260443056,202702072,48.19,48114,1092,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6186230569268109,20260303,260443056,202702072,68.42,43004,105,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2578029184572486,20260304,260443056,202702072,64.93,37659,690,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1022556205690933,20260305,260443056,202702072,55.11,35551,167,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8837231358234500,20260306,260443056,202702072,70.58,32368,385,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5538367653567076,20260307,260443056,202702072,54.75,13762,1069,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6944450489133127,20260308,260443056,202702072,10.02,26774,85,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7542072435130365,20260309,260443056,202702072,16.61,22111,542,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8828495727782624,20260310,260443056,202702072,47.99,42358,639,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7179808957694657,20260311,260443056,202702072,52.41,10639,620,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4418330545268855,20260312,260443056,202702072,44.28,49694,126,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6343583557198617,20260313,260443056,202702072,18.85,22264,1499,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4573199701893292,20260314,260443056,202702072,28.27,3838,1445,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3306335398383541,20260315,260443056,202702072,74.18,36696,619,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8702352193572439,20260316,260443056,202702072,66.21,33541,347,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1310158341407506,20260317,260443056,202702072,17.59,42985,259,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7469127622370200,20260318,260443056,202702072,26.19,31596,26,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4204459096687274,20260319,260443056,202702072,16.8,18435,1368,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8821267815073343,20260320,260443056,202702072,55.42,33278,1668,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7482658845581078,20260522,942632375,202702072,468.52,42200,1322,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2519113631616419,20260523,942632375,202702072,826.19,48044,1253,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1515833822646334,20260524,942632375,202702072,887.65,16722,455,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2722766218722562,20260525,942632375,202702072,789.53,30221,244,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8108770188753021,20260526,942632375,202702072,359.95,16711,807,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8259859574439470,20260527,942632375,202702072,596.9,31162,1323,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
7733080966188774,20260528,942632375,202702072,466.42,29298,120,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4377106178152432,20260529,942632375,202702072,599.47,25858,1106,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4847817649127454,20260530,942632375,202702072,837.94,13813,1212,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1964269726569800,20260531,942632375,202702072,741.64,32276,336,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
4946888609609030,20260601,942632375,202702072,689.51,294,777,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3808925654062919,20260602,942632375,202702072,659.02,32770,1239,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5432386428652319,20260603,942632375,202702072,306.18,6240,1408,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
1253930891387362,20260604,942632375,202702072,496.63,14610,672,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3227245862960815,20260605,942632375,202702072,241.81,14831,1540,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5346541426779647,20260606,942632375,202702072,933.42,20628,1047,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
623642110098113,20260607,942632375,202702072,608.75,28705,1723,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5202193333714383,20260608,942632375,202702072,629.05,40919,1570,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3146518864408998,20260609,942632375,202702072,843.38,34028,108,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3029661947328532,20260610,942632375,202702072,576.59,29570,1842,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6822985036881451,20260611,942632375,202702072,156.86,41729,755,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2032474014324785,20260612,942632375,202702072,104.12,16596,722,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8768864199957032,20260613,942632375,202702072,737.41,39368,1250,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8466760833882240,20260614,942632375,202702072,128.13,12714,1575,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8996498419939618,20260615,942632375,202702072,690.1,30158,1053,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3460737490560561,20260616,942632375,202702072,370.25,36612,1725,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
3011446888162632,20260617,942632375,202702072,518.2,4588,1081,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2355942185362532,20260618,942632375,202702072,277.62,38698,1228,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
8872289236306645,20260619,942632375,202702072,456.98,6087,617,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5521640460004067,20260620,942632375,202702072,484.88,32216,1022,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5447466065664325,20260621,942632375,202702072,418.44,29714,505,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
174983200158039,20260622,942632375,202702072,968.85,39642,55,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
5087994604136714,20260623,942632375,202702072,856.41,32835,1193,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
6756624706469655,20260624,942632375,202702072,666.65,20636,1653,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
985849550280816,20260624,1657128491,854565296,261.75,34715,644,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
2050505159180604,20260625,942632375,202702072,55.88,46813,467,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,POSTGRES_DIGITAL
